,Station,Code,Lat-coord,Lng-coord,Randstad,Type,uic
263,Hengelo Gezondheidspark,HGLG,52.261667,6.767778,0.0,stoptreinstation,8400433
264,Hengelo Oost,HGLO,52.268890380859,6.8194446563721,0.0,stoptreinstation,8400312
267,Hillegom,HIL,52.302501678467,4.5655555725098,1.0,stoptreinstation,8400329
268,Hilversum,HVS,52.225833892822,5.1819443702698,1.0,knooppuntIntercitystation,8400322
269,Hilversum Media Park,HVSM,52.238056182861,5.1738886833191,1.0,stoptreinstation,8400324
270,Hilversum Sportpark,HVSP,52.216110229492,5.1872220039368,1.0,stoptreinstation,8400570
271,Hindeloopen,HNP,52.9464903,5.423063,0.0,stoptreinstation,8400323
273,Hoensbroek,HB,50.905555725098,5.9305553436279,0.0,stoptreinstation,8400326
274,Hoevelaken,HVL,52.16652,5.45718,0.0,stoptreinstation,8400490
275,Hollandsche Rading,HOR,52.17777633667,5.1791667938232,1.0,stoptreinstation,8400327
276,Holten,HON,52.283889770508,6.42027759552,0.0,stoptreinstation,8400328
278,Hoofddorp,HFD,52.293334960938,4.7005553245544,1.0,stoptreinstation,8400332
279,Hoogeveen,HGV,52.733890533447,6.4736108779907,0.0,stoptreinstation,8400330
280,Hoogezand-Sappemeer,HGZ,53.159818131676,6.7707538604736,0.0,knooppuntStoptreinstation,8400331
281,Hoogkarspel,HKS,52.69055557251,5.1838889122009,0.0,stoptreinstation,8400334
282,Hoorn,HN,52.644721984863,5.0555553436279,0.0,knooppuntIntercitystation,8400337
283,Hoorn Kersenboogerd,HNK,52.653610229492,5.0855555534363,0.0,stoptreinstation,8400336
285,Horst-Sevenum,HRT,51.426387786865,6.0422220230103,0.0,stoptreinstation,8400339
286,Houten,HTN,52.03402,5.16821,1.0,knooppuntStoptreinstation,8400340
287,Houten Castellum,HTNC,52.01701,5.17949,1.0,stoptreinstation,8400335
288,Houthem-St. Gerlach,SGL,50.873332977295,5.7972221374512,0.0,stoptreinstation,8400341
289,Hurdegaryp,HDG,53.2187783,5.934543,0.0,stoptreinstation,8400292
290,IJlst,IJT,53.0146614,5.6160801,0.0,stoptreinstation,8400722
295,Kampen,KPN,52.559722900391,5.9216666221619,0.0,stoptreinstation,8400353
296,Kampen Zuid,KPNZ,52.5331,5.91309,0.0,stoptreinstation,8400360
297,Kapelle-Biezelinge,BZL,51.480834960938,3.9561111927033,0.0,stoptreinstation,8400354
300,Kerkrade Centrum,KRD,50.861667633057,6.0574998855591,0.0,knooppuntStoptreinstation,8400355
301,Kesteren,KTR,51.9313869,5.5833465,0.0,stoptreinstation,8400359
303,Klarenbeek,KBK,52.17805480957,6.0836110115051,0.0,stoptreinstation,8400361
304,Klimmen-Ransdaal,KMR,50.866390228271,5.8905553817749,0.0,stoptreinstation,8400362
311,Koog aan de Zaan,KZ,52.458610534668,4.8055553436279,1.0,stoptreinstation,8400363
312,Koudum-Molkwerum,KMW,52.9028197,5.4106913,0.0,stoptreinstation,8400366
314,Krabbendijke,KBD,51.433334350586,4.1169443130493,0.0,stoptreinstation,8400367
315,Krommenie-Assendelft,KMA,52.49511,4.75417,0.0,stoptreinstation,8400368
316,Kropswolde,KW,53.1617362,6.7220882,0.0,stoptreinstation,8400369
317,Kruiningen-Yerseke,KRG,51.465000152588,4.0372223854065,0.0,stoptreinstation,8400370
319,Lage Zwaluwe,ZLW,51.69111251831,4.6630554199219,0.0,knooppuntStoptreinstation,8400382
320,Landgraaf,LG,50.896389007568,6.019166469574,0.0,knooppuntStoptreinstation,8400548
322,Lansingerland-Zoetermeer,LLZM,52.042222,4.517222,1.0,stoptreinstation,8400135
324,Leerdam,LDM,51.894721984863,5.0913887023926,0.0,stoptreinstation,8400386
325,Leeuwarden,LW,53.195835113525,5.7922220230103,0.0,knooppuntIntercitystation,8400387
326,Leeuwarden Camminghaburen,LWC,53.2021808,5.8422968,0.0,stoptreinstation,8400389
328,Leiden Centraal,LEDN,52.166110992432,4.4816665649414,1.0,knooppuntIntercitystation,8400390
329,Leiden Lammenschans,LDL,52.146945953369,4.4924998283386,1.0,stoptreinstation,8400384
330,Lelystad Centrum,LLS,52.507778167725,5.4727778434753,0.0,knooppuntIntercitystation,8400394
333,Lichtenvoorde-Groenlo,LTV,52.01188,6.59641,0.0,stoptreinstation,8400395
341,Lochem,LC,52.166667938232,6.4263887405395,0.0,stoptreinstation,8400399
344,Loppersum,LP,53.3347145,6.7472625,0.0,stoptreinstation,8400403
347,Lunteren,LTN,52.085277557373,5.6244444847107,0.0,stoptreinstation,8400405
348,Maarheeze,MZ,51.304986,5.629796,0.0,stoptreinstation,8400432
349,Maarn,MRN,52.064167022705,5.3699998855591,0.0,knooppuntStoptreinstation,8400417
350,Maarssen,MAS,52.135276794434,5.0336112976074,1.0,stoptreinstation,8400419
351,Maastricht,MT,50.850276947021,5.7055554389954,0.0,knooppuntIntercitystation,8400424
352,Maastricht Noord,MTN,50.87087,5.71774,0.0,stoptreinstation,8400449
353,Maastricht Randwyck,MTR,50.838611602783,5.7172222137451,0.0,knooppuntStoptreinstation,8400426
357,Mantgum,MG,53.1296368,5.7131996,0.0,stoptreinstation,8400427
358,Mariënberg,MRB,52.50944519043,6.5752778053284,0.0,knooppuntSneltreinstation,8400428
361,Martenshoek,MTH,53.1607232,6.7402989,0.0,stoptreinstation,8400430
363,Meerssen,MES,50.882879392551,5.7509994506836,0.0,sneltreinstation,8400434
365,Meppel,MP,52.69083404541,6.1975002288818,0.0,knooppuntStoptreinstation,8400435
367,Middelburg,MDB,51.494720458984,3.6172223091126,0.0,stoptreinstation,8400436
372,Mook-Molenhoek,MMLH,51.766262,5.879133,0.0,stoptreinstation,8400446
379,Naarden-Bussum,NDB,52.280277252197,5.1569442749023,1.0,knooppuntStoptreinstation,8400452
382,Nieuw Amsterdam,,52.718612670898,6.8486108779907,0.0,sneltreinstation,8400454
383,Nieuw Vennep,NVP,52.258888244629,4.6455554962158,1.0,stoptreinstation,8400460
384,Nieuwerkerk a/d IJssel,NWK,51.965278625488,4.6169443130493,1.0,stoptreinstation,8400455
386,Nijkerk,NKK,52.222221374512,5.4938888549805,0.0,stoptreinstation,8400469
387,Nijmegen,NM,51.843612670898,5.8522224426269,0.0,knooppuntIntercitystation,8400470
388,Nijmegen Dukenburg,NMD,51.824165344238,5.7955555915833,0.0,stoptreinstation,8400475
389,Nijmegen Goffert,NMGO,51.8273,5.822722,0.0,stoptreinstation,8400477
390,Nijmegen Heyendaal,NMH,51.826946258545,5.8674998283386,0.0,stoptreinstation,8400468
391,Nijmegen Lent,NML,51.863154,5.859625,0.0,stoptreinstation,8400451
392,Nijverdal,NVD,52.366111,6.462,0.0,stoptreinstation,8400472
395,Nunspeet,NS,52.370834350586,5.7852778434753,0.0,stoptreinstation,8400466
397,Nuth,NH,50.919445037842,5.8927779197693,0.0,stoptreinstation,8400467
398,Obdam,OBD,52.67805480957,4.9072222709656,0.0,stoptreinstation,8400480
403,Oisterwijk,OT,51.582221984863,5.1941666603088,0.0,stoptreinstation,8400482
404,Oldenzaal,ODZ,52.30638885498,6.9347224235535,0.0,stoptreinstation,8400483
405,Olst,OST,52.334720611572,6.1130557060242,0.0,intercitystation,8400486
406,Ommen,OMN,52.50944519043,6.4158334732056,0.0,knooppuntSneltreinstation,8400487
407,Oosterbeek,OTB,51.994998931885,5.8400001525879,0.0,stoptreinstation,8400489
408,Opheusden,OP,51.9261615,5.6371145,0.0,stoptreinstation,8400494
410,Oss,O,51.765556335449,5.5322222709656,0.0,knooppuntIntercitystation,8400495
411,Oss West,OW,51.758056640625,5.5055556297302,0.0,stoptreinstation,8400496
412,Oudenbosch,ODB,51.587776184082,4.5333333015442,0.0,stoptreinstation,8400498
413,Overveen,OVN,52.391109466553,4.6061110496521,1.0,stoptreinstation,8400501
419,Purmerend,PMR,52.50305557251,4.9536108970642,0.0,knooppuntStoptreinstation,8400508
420,Purmerend Overwhere,PMO,52.511390686035,4.9683332443237,0.0,stoptreinstation,8400506
421,Purmerend Weidevenne,PMW,52.496590632542,4.9356293678284,0.0,stoptreinstation,8400499
422,Putten,PT,52.264999389648,5.5752778053284,0.0,stoptreinstation,8400509
424,Raalte,RAT,52.391666412354,6.2775001525879,0.0,stoptreinstation,8400513
425,Ravenstein,RVS,51.794166564941,5.6358332633972,0.0,stoptreinstation,8400515
427,Reuver,RV,51.28321916653,6.0789585113525,0.0,stoptreinstation,8400518
428,Rheden,RH,52.0101,6.0314,0.0,stoptreinstation,8400519
430,Rhenen,RHN,51.958610534668,5.5783333778381,0.0,knooppuntStoptreinstation,8400517
431,Rijssen,RSN,52.3122215271,6.5202779769897,0.0,stoptreinstation,8400538
432,Rijswijk,RSW,52.039722442627,4.3191666603088,1.0,stoptreinstation,8400505
433,Rilland-Bath,RB,51.422779083252,4.1611108779907,0.0,stoptreinstation,8400521
434,Roermond,RM,51.193054199219,5.9941668510437,0.0,knooppuntIntercitystation,8400523
435,Roodeschool,RD,53.421262,6.7587,0.0,stoptreinstation,8400525
436,Roosendaal,RSD,51.540279388428,4.4583334922791,0.0,knooppuntIntercitystation,8400526
439,Rosmalen,RS,51.714721679688,5.3680553436279,0.0,stoptreinstation,8400524
440,Rotterdam Alexander,RTA,51.951946258545,4.5536112785339,1.0,intercitystation,8400507
441,Rotterdam Blaak,RTB,51.920276641846,4.4888887405395,1.0,stoptreinstation,8400529
442,Rotterdam Centraal,RTD,51.92499923706,4.468888759613,1.0,megastation,8400530
