,index,From,To,Seats,geometry,color
41,41,WW,WWW,52605.0,"LINESTRING (6.71539 51.96766, 6.71084 51.97102, 6.70986 51.97169, 6.70884 51.97233, 6.70828 51.97266, 6.70666 51.97352, 6.70548 51.97405, 6.70477 51.97431, 6.70415 51.9745)","[1.0, 0.7764705882352941, 0.0]"
42,116,DRP,DEI,53190.0,"LINESTRING (5.63476 53.17772, 5.64625 53.1791, 5.6712 53.18205, 5.72817 53.18875)","[1.0, 0.7725490196078432, 0.0]"
43,113,HLGH,HLG,53190.0,"LINESTRING (5.41142 53.17491, 5.41138 53.1741, 5.41141 53.17385, 5.41153 53.1734, 5.41184 53.1728, 5.41206 53.1725, 5.41232 53.17222, 5.41257 53.17199, 5.41308 53.17166, 5.41364 53.17138, 5.41421 53.17118, 5.41472 53.17103, 5.41497 53.17097, 5.41662 53.1708, 5.41779 53.17064, 5.42067 53.17037, 5.42235 53.17031, 5.42385 53.17035, 5.42519 53.1704)","[1.0, 0.7725490196078432, 0.0]"
44,117,DEI,LW,53190.0,"LINESTRING (5.72817 53.18875, 5.74361 53.19056, 5.74476 53.19065, 5.74612 53.1907, 5.74956 53.19066, 5.75178 53.19061, 5.75255 53.19061, 5.75404 53.19067, 5.75552 53.19082, 5.75596 53.19088, 5.75696 53.19106, 5.75929 53.19153, 5.76336 53.19244, 5.76479 53.19271, 5.76624 53.19291, 5.77285 53.19369, 5.7742 53.19391, 5.77645 53.19431, 5.77718 53.19441, 5.77865 53.19458, 5.78161 53.19485, 5.78455 53.19518, 5.78643 53.19529, 5.79218 53.19596)","[1.0, 0.7725490196078432, 0.0]"
45,115,FN,DRP,53190.0,"LINESTRING (5.54833 53.18231, 5.54965 53.18239, 5.55078 53.18241, 5.553 53.18239, 5.55376 53.18236, 5.55424 53.18233, 5.55523 53.18223, 5.55669 53.18205, 5.55814 53.1818, 5.55892 53.18165, 5.59182 53.17424, 5.59324 53.17396, 5.59419 53.17382, 5.59519 53.1737, 5.59617 53.17362, 5.59768 53.17356, 5.59852 53.17357, 5.59955 53.17361, 5.60066 53.1737, 5.60361 53.17404, 5.63154 53.17735, 5.63476 53.17772)","[1.0, 0.7725490196078432, 0.0]"
46,114,HLG,FN,53190.0,"LINESTRING (5.42519 53.1704, 5.42683 53.17047, 5.42832 53.17054, 5.42917 53.17059, 5.43132 53.17069, 5.51911 53.17451, 5.52047 53.17462, 5.52135 53.17472, 5.52245 53.17489, 5.52345 53.17508, 5.52444 53.1753, 5.52525 53.1755, 5.52593 53.1757, 5.52711 53.17609, 5.52788 53.17637, 5.53677 53.17968, 5.53931 53.1806, 5.54063 53.18101, 5.542 53.18138, 5.54341 53.1817, 5.54448 53.18189, 5.5458 53.18209, 5.5469 53.18221, 5.54833 53.18231)","[1.0, 0.7725490196078432, 0.0]"
47,101,NH,SN,53808.0,"LINESTRING (5.89319 50.91963, 5.89278 50.91998, 5.8923 50.92063, 5.89213 50.92091, 5.89171 50.92182, 5.89143 50.92251, 5.89086 50.92427, 5.89061 50.92517, 5.88912 50.93089, 5.88891 50.93158, 5.88863 50.93226, 5.88815 50.9331, 5.88769 50.93371, 5.88731 50.93415, 5.88659 50.93485, 5.8862 50.93517, 5.88567 50.93557, 5.88495 50.93604, 5.88416 50.93649, 5.8834 50.93687, 5.88273 50.93715, 5.882 50.93743, 5.88113 50.93772, 5.88053 50.93789, 5.87976 50.93808, 5.87746 50.93854, 5.8744 50.93906)","[1.0, 0.7686274509803922, 0.0]"
48,99,HRL,HB,53808.0,"LINESTRING (5.97501 50.89086, 5.974 50.89104, 5.97264 50.89125, 5.97121 50.89143, 5.96988 50.89168, 5.9686 50.89204, 5.96608 50.89288, 5.96357 50.89377, 5.96118 50.8947, 5.95998 50.89522, 5.95948 50.89545, 5.95912 50.8956, 5.95882 50.89572, 5.95756 50.89612, 5.93509 50.90388, 5.93049 50.90548)","[1.0, 0.7686274509803922, 0.0]"
49,102,SN,SBK,53808.0,"LINESTRING (5.8744 50.93906, 5.87195 50.93947, 5.86645 50.94043, 5.86234 50.94117, 5.85051 50.94324)","[1.0, 0.7686274509803922, 0.0]"
50,103,SBK,GLN,53808.0,"LINESTRING (5.85051 50.94324, 5.85 50.94333, 5.8492 50.94351, 5.84866 50.94364, 5.84738 50.94404, 5.84618 50.94451, 5.84505 50.94506, 5.844 50.94567, 5.83938 50.94857, 5.83865 50.94907, 5.83804 50.94955, 5.83758 50.95, 5.8373 50.95031, 5.83682 50.95094, 5.83659 50.95132, 5.8364 50.95168, 5.83619 50.95221, 5.836 50.95286, 5.83594 50.95342, 5.83594 50.95408, 5.83606 50.95483, 5.83619 50.95527, 5.83638 50.95574, 5.83714 50.95728, 5.83972 50.96242, 5.84056 50.9638, 5.84136 50.96493, 5.84306 50.96694)","[1.0, 0.7686274509803922, 0.0]"
51,100,HB,NH,53808.0,"LINESTRING (5.93049 50.90548, 5.9051 50.91424, 5.90386 50.91469, 5.90135 50.91555, 5.89869 50.91652, 5.89685 50.91729, 5.89652 50.91744, 5.89617 50.91763, 5.89449 50.91864, 5.89358 50.91929, 5.89319 50.91963)","[1.0, 0.7686274509803922, 0.0]"
52,104,GLN,STD,53808.0,"LINESTRING (5.84306 50.96694, 5.84536 50.96976, 5.84869 50.97373, 5.84933 50.97453, 5.84991 50.97536, 5.85043 50.97619, 5.85105 50.97743, 5.85125 50.9779, 5.85157 50.97878, 5.85167 50.97913, 5.85192 50.9802, 5.85204 50.98107, 5.8521 50.98184, 5.85211 50.98775, 5.85209 50.99313, 5.85218 50.99403, 5.85233 50.99453, 5.85244 50.9948, 5.85274 50.99535, 5.85303 50.99573, 5.85346 50.9962, 5.85394 50.99664, 5.85431 50.99701, 5.85522 50.99775, 5.85689 50.99917, 5.85736 50.99968, 5.85761 50.99998, 5.85816 51.00079, 5.85868 51.00164)","[1.0, 0.7686274509803922, 0.0]"
53,33,GN,GERP,54495.0,"LINESTRING (6.56471 53.21065, 6.56834 53.21078, 6.56984 53.21085, 6.57075 53.21081, 6.57126 53.21076, 6.57269 53.21048, 6.57336 53.2103, 6.57456 53.20992, 6.5753 53.20965, 6.57771 53.20858, 6.57888 53.20804, 6.58055 53.20721, 6.58468 53.20522, 6.58546 53.20483)","[1.0, 0.7607843137254902, 0.0]"
54,36,MTH,HGZ,54495.0,"LINESTRING (6.7403 53.16081, 6.76412 53.16, 6.77074 53.15975)","[1.0, 0.7607843137254902, 0.0]"
55,37,HGZ,ZB,54495.0,"LINESTRING (6.77074 53.15975, 6.77757 53.15954, 6.78955 53.15914, 6.79103 53.15908, 6.82688 53.15785, 6.83881 53.15743, 6.8444 53.15724, 6.84514 53.15724, 6.84627 53.15727, 6.84776 53.15739, 6.8625 53.15887, 6.86797 53.1594)","[1.0, 0.7607843137254902, 0.0]"
56,35,KW,MTH,54495.0,"LINESTRING (6.72208 53.16173, 6.723 53.16157, 6.72374 53.16147, 6.72451 53.16139, 6.72591 53.16129, 6.7403 53.16081)","[1.0, 0.7607843137254902, 0.0]"
57,34,GERP,KW,54495.0,"LINESTRING (6.58546 53.20483, 6.58697 53.20406, 6.58929 53.20293, 6.59283 53.20127, 6.59399 53.2007, 6.59518 53.20016, 6.59611 53.19972, 6.59766 53.19908, 6.59893 53.19858, 6.60154 53.19772, 6.66994 53.17723, 6.7195 53.16233, 6.72022 53.16213, 6.72158 53.16182, 6.72208 53.16173)","[1.0, 0.7607843137254902, 0.0]"
58,11,VEM,KBK,56880.0,"LINESTRING (6.14371 52.15758, 6.14306 52.15789, 6.14233 52.15819, 6.13876 52.15952, 6.13681 52.16023, 6.13431 52.16117, 6.13183 52.16213, 6.12684 52.164, 6.12184 52.16587, 6.12059 52.16632, 6.09476 52.17465, 6.09086 52.17588, 6.08372 52.17819)","[1.0, 0.7411764705882353, 0.0]"
59,10,ZP,VEM,56880.0,"LINESTRING (6.19445 52.14493, 6.19346 52.14462, 6.19211 52.14429, 6.18925 52.14366, 6.18036 52.14161, 6.17967 52.14147, 6.17896 52.14135, 6.17825 52.14126, 6.17722 52.14122, 6.17612 52.14123, 6.17494 52.14133, 6.1739 52.14147, 6.17325 52.1416, 6.17219 52.14187, 6.17122 52.14219, 6.17055 52.14245, 6.17003 52.1427, 6.16895 52.14329, 6.14744 52.1555, 6.14421 52.15733, 6.14371 52.15758)","[1.0, 0.7411764705882353, 0.0]"
60,12,KBK,APDM,56880.0,"LINESTRING (6.08372 52.17819, 6.07663 52.18046, 6.07019 52.18257, 6.01052 52.20175, 6.00923 52.20218, 6.00048 52.2052)","[1.0, 0.7411764705882353, 0.0]"
61,13,APDM,APD,56880.0,"LINESTRING (6.00048 52.2052, 5.99518 52.20702, 5.99388 52.20744, 5.99254 52.20781, 5.99185 52.20798, 5.99038 52.20828, 5.9895 52.20842, 5.98834 52.20858, 5.98749 52.20867, 5.98664 52.20873, 5.98541 52.2088, 5.98081 52.20896, 5.97924 52.20895, 5.97666 52.209, 5.97028 52.20928)","[1.0, 0.7411764705882353, 0.0]"
62,137,DZW,APG,58230.0,"LINESTRING (6.90695 53.33197, 6.86695 53.32602, 6.866 53.32591, 6.86521 53.32585, 6.86398 53.32583, 6.86265 53.32585, 6.86196 53.32589)","[1.0, 0.7333333333333333, 0.0]"
63,140,STM,BDM,58230.0,"LINESTRING (6.68746 53.32636, 6.685 53.32582, 6.65235 53.31914, 6.59698 53.30776, 6.59557 53.30748, 6.59415 53.30722, 6.59299 53.30698)","[1.0, 0.7333333333333333, 0.0]"
64,141,BDM,SWD,58230.0,"LINESTRING (6.59299 53.30698, 6.58846 53.30604, 6.58707 53.30572, 6.56577 53.30135, 6.54515 53.2971, 6.54451 53.29693, 6.54404 53.29678, 6.5436 53.29661, 6.54321 53.29644, 6.54271 53.29617, 6.54213 53.29579, 6.5417 53.29543, 6.54144 53.29517, 6.54122 53.29491, 6.54096 53.2945, 6.54079 53.29415, 6.54057 53.29324, 6.54042 53.2924, 6.54034 53.29113)","[1.0, 0.7333333333333333, 0.0]"
65,139,LP,STM,58230.0,"LINESTRING (6.74728 53.33479, 6.74542 53.33493, 6.74392 53.33502, 6.74013 53.3353, 6.73882 53.33537, 6.73796 53.3354, 6.73646 53.33541, 6.73495 53.33538, 6.73347 53.33529, 6.73197 53.33517, 6.73051 53.33501, 6.72903 53.33479, 6.72761 53.33454, 6.69494 53.32786, 6.69067 53.32702, 6.68746 53.32636)","[1.0, 0.7333333333333333, 0.0]"
66,138,APG,LP,58230.0,"LINESTRING (6.86196 53.32589, 6.86151 53.32591, 6.85556 53.32637, 6.85444 53.32643, 6.79006 53.33145, 6.76475 53.33341, 6.76325 53.33351, 6.75136 53.33444, 6.7484 53.33471, 6.74728 53.33479)","[1.0, 0.7333333333333333, 0.0]"
67,136,DZ,DZW,58230.0,"LINESTRING (6.92402 53.33389, 6.9223 53.33376, 6.92155 53.33366, 6.92004 53.3335, 6.91558 53.33315, 6.91352 53.33293, 6.91116 53.3326, 6.90695 53.33197)","[1.0, 0.7333333333333333, 0.0]"
68,128,UHM,UHZ,62820.0,"LINESTRING (6.7201 53.41395, 6.71935 53.41401, 6.71838 53.41404, 6.71762 53.41402, 6.71687 53.41396, 6.69132 53.41289, 6.6908 53.41285, 6.69027 53.41278, 6.68935 53.41261, 6.68885 53.41248, 6.6881 53.41223, 6.68757 53.412, 6.68724 53.41184, 6.68508 53.41059, 6.68449 53.41031, 6.68387 53.41007, 6.68341 53.40991, 6.68296 53.40979, 6.68251 53.40969, 6.68161 53.40954, 6.68063 53.40946, 6.67998 53.40946, 6.6765 53.40956, 6.67484 53.40964)","[1.0, 0.6941176470588235, 0.0]"
69,133,WSM,SWD,62820.0,"LINESTRING (6.52029 53.33009, 6.52071 53.32793, 6.52094 53.32743, 6.52139 53.32669, 6.52679 53.31974, 6.52742 53.31891, 6.52776 53.31842, 6.53929 53.30142, 6.54014 53.30013, 6.5404 53.2996, 6.54055 53.29919, 6.54067 53.29869, 6.54072 53.29826, 6.54072 53.29768, 6.54042 53.2924, 6.54034 53.29113)","[1.0, 0.6941176470588235, 0.0]"
70,130,UST,WFM,62820.0,"LINESTRING (6.60935 53.40096, 6.60671 53.40101, 6.60589 53.40101, 6.60072 53.40111, 6.6002 53.40111, 6.59931 53.40107, 6.59867 53.40101, 6.5977 53.40089, 6.59667 53.40069, 6.59529 53.40034, 6.57813 53.39574, 6.5768 53.39537, 6.5761 53.39513, 6.57557 53.39494, 6.57484 53.39463, 6.57436 53.39441, 6.57142 53.39288, 6.5703 53.39228, 6.56963 53.39189, 6.56923 53.39165, 6.56856 53.3912, 6.56753 53.39061)","[1.0, 0.6941176470588235, 0.0]"
71,131,WFM,BF,62820.0,"LINESTRING (6.56753 53.39061, 6.56714 53.39036, 6.56545 53.38924, 6.56356 53.38807, 6.56304 53.38772, 6.55849 53.38457, 6.55811 53.38434, 6.55753 53.38402, 6.55696 53.38374, 6.54934 53.38012, 6.54839 53.3797, 6.54792 53.3795, 6.54615 53.37889, 6.52777 53.37271, 6.52709 53.37244, 6.52654 53.37221, 6.52608 53.37198, 6.52567 53.37175, 6.52497 53.3713, 6.52166 53.36882, 6.52129 53.36849, 6.52085 53.36805, 6.52042 53.36751, 6.52006 53.36691, 6.51983 53.36637, 6.51971 53.36599, 6.5196 53.36549, 6.51919 53.36323, 6.51915 53.36279, 6.51881 53.36088)","[1.0, 0.6941176470588235, 0.0]"
72,132,BF,WSM,62820.0,"LINESTRING (6.51881 53.36088, 6.51868 53.36011, 6.51857 53.3593, 6.51839 53.35831, 6.51806 53.35693, 6.51686 53.35028, 6.51677 53.34976, 6.51674 53.34938, 6.51674 53.34898, 6.5168 53.34848, 6.51977 53.33242, 6.52003 53.33154, 6.52029 53.33009)","[1.0, 0.6941176470588235, 0.0]"
73,127,RD,UHM,62820.0,"LINESTRING (6.75859 53.42129, 6.75172 53.41429, 6.75144 53.41392, 6.75077 53.41327, 6.75045 53.41302, 6.74992 53.41266, 6.74946 53.4124, 6.749 53.41217, 6.74813 53.41181, 6.74733 53.41155, 6.74673 53.41139, 6.74599 53.41124, 6.7454 53.41115, 6.74448 53.41104, 6.74391 53.41099, 6.74341 53.41098, 6.74283 53.41098, 6.74191 53.41104, 6.73156 53.4122, 6.7301 53.41241, 6.72232 53.41367, 6.72083 53.41388, 6.7201 53.41395)","[1.0, 0.6941176470588235, 0.0]"
74,129,UHZ,UST,62820.0,"LINESTRING (6.67484 53.40964, 6.66813 53.40998, 6.66749 53.40998, 6.66699 53.40996, 6.66645 53.4099, 6.66598 53.40983, 6.66557 53.40974, 6.66513 53.40963, 6.66466 53.40947, 6.66401 53.40921, 6.65851 53.40688, 6.65807 53.40671, 6.6572 53.40644, 6.65685 53.40634, 6.65579 53.40611, 6.65511 53.406, 6.65434 53.4059, 6.65357 53.40583, 6.65284 53.40579, 6.65133 53.40582, 6.64088 53.40627, 6.63981 53.40629, 6.63865 53.40624, 6.63785 53.40617, 6.63704 53.40606, 6.63639 53.40594, 6.63546 53.40572, 6.63457 53.40546, 6.63371 53.40515, 6.62621 53.40211, 6.62494 53.40163, 6.62424 53.40141, 6.62358 53.40125, 6.62277 53.40108, 6.62215 53.40098, 6.62144 53.40089, 6.62065 53.40083, 6.61985 53.40079, 6.61917 53.40079, 6.61163 53.40095, 6.60935 53.40096)","[1.0, 0.6941176470588235, 0.0]"
75,107,MG,LW,62973.0,"LINESTRING (5.7132 53.12963, 5.71545 53.1336, 5.7159 53.13445, 5.71788 53.13784, 5.74196 53.18039, 5.74296 53.18208, 5.74357 53.18291, 5.74421 53.18371, 5.74496 53.1845, 5.74574 53.18527, 5.74661 53.18602, 5.74752 53.18672, 5.74852 53.18738, 5.74961 53.188, 5.75075 53.18858, 5.75193 53.18915, 5.75316 53.18966, 5.75442 53.19012, 5.7571 53.19096, 5.75846 53.19134, 5.75929 53.19153, 5.76336 53.19244, 5.76479 53.19271, 5.76624 53.19291, 5.77285 53.19369, 5.7742 53.19391, 5.77645 53.19431, 5.77718 53.19441, 5.77865 53.19458, 5.78161 53.19485, 5.78455 53.19518, 5.78643 53.19529, 5.79218 53.19596)","[1.0, 0.6941176470588235, 0.0]"
76,106,SKND,MG,62973.0,"LINESTRING (5.66321 53.04092, 5.69046 53.08931, 5.69577 53.09869, 5.69864 53.1038, 5.69962 53.1055, 5.70008 53.10636, 5.70058 53.10721, 5.70251 53.11061, 5.70393 53.11317, 5.71019 53.12422, 5.7132 53.12963)","[1.0, 0.6941176470588235, 0.0]"
77,105,SK,SKND,62973.0,"LINESTRING (5.65231 53.03292, 5.653 53.03327, 5.65533 53.03439, 5.65764 53.03554, 5.6583 53.03588, 5.65876 53.03614, 5.65922 53.03642, 5.65979 53.03679, 5.6607 53.03751, 5.66148 53.03828, 5.66213 53.03908, 5.66264 53.03992, 5.66321 53.04092)","[1.0, 0.6941176470588235, 0.0]"
78,14,AHBF,AW,65835.0,"LINESTRING (6.09151 50.76777, 6.09048 50.76757, 6.08999 50.76742, 6.08957 50.76726, 6.08908 50.76703, 6.08865 50.76681, 6.08838 50.76665, 6.08774 50.76616, 6.08721 50.7658, 6.08666 50.76549, 6.08638 50.76536, 6.08594 50.7652, 6.08549 50.76508, 6.08507 50.765, 6.08457 50.76494, 6.08421 50.76491, 6.08367 50.76492, 6.08183 50.76506, 6.08134 50.76511, 6.07983 50.76534, 6.07941 50.76542, 6.0789 50.76555, 6.07846 50.76568, 6.07786 50.76589, 6.07746 50.76605, 6.07661 50.76647, 6.07587 50.76698, 6.07559 50.76722, 6.07516 50.76767, 6.07468 50.76827, 6.07421 50.76894, 6.07383 50.76962, 6.0735 50.77038, 6.07332 50.771, 6.07321 50.77161, 6.07319 50.77207, 6.07321 50.77288, 6.07328 50.7732, 6.07344 50.77373, 6.07368 50.77431, 6.07398 50.77486, 6.0744 50.7755, 6.07466 50.77595, 6.07481 50.77635, 6.07484 50.77679, 6.07481 50.77706, 6.07468 50.77742, 6.07431 50.778, 6.07401 50.77835, 6.07364 50.77865, 6.07302 50.77911, 6.07197 50.77973, 6.07142 50.78, 6.07065 50.7803)","[1.0, 0.6705882352941176, 0.0]"
79,17,EGHM,LG,65835.0,"LINESTRING (6.06019 50.89587, 6.0598 50.89593, 6.05911 50.89599, 6.05848 50.89603, 6.05773 50.89606, 6.05705 50.89606, 6.05629 50.89603, 6.05567 50.89599, 6.05424 50.89581, 6.05351 50.89569, 6.05213 50.89541, 6.05079 50.89513, 6.04941 50.89487, 6.04871 50.89478, 6.04802 50.89472, 6.04733 50.89468, 6.0466 50.89466, 6.04587 50.89467, 6.0452 50.89471, 6.04451 50.89477, 6.0438 50.89486, 6.04313 50.89498, 6.04244 50.89512, 6.03846 50.89608, 6.03779 50.89623, 6.0365 50.89643, 6.03571 50.89651, 6.035 50.89655, 6.03362 50.89655, 6.03286 50.89651, 6.03004 50.89631, 6.02861 50.89623, 6.02719 50.89624, 6.02579 50.89633, 6.02438 50.89644, 6.02298 50.89652, 6.02155 50.89655, 6.02013 50.89654, 6.01915 50.89645)","[1.0, 0.6705882352941176, 0.0]"
80,15,AW,HZ,65835.0,"LINESTRING (6.07065 50.7803, 6.0696 50.78071, 6.06682 50.78171, 6.0609 50.78381, 6.06002 50.78415, 6.05921 50.78451, 6.05867 50.78481, 6.05816 50.78512, 6.05767 50.78546, 6.056 50.78692, 6.05489 50.78796, 6.05461 50.78825, 6.05423 50.78873, 6.05382 50.78939, 6.05356 50.79002, 6.05348 50.79033, 6.05344 50.79088, 6.05347 50.79124, 6.05354 50.79163, 6.05367 50.792, 6.0538 50.79226, 6.05409 50.79274, 6.05432 50.79303, 6.06144 50.80106, 6.06182 50.80155, 6.06197 50.80178, 6.06218 50.80223, 6.06227 50.80253, 6.06233 50.80299, 6.06235 50.80323, 6.06229 50.80367, 6.06221 50.80395, 6.06206 50.80433, 6.06015 50.80772, 6.05995 50.80826, 6.05982 50.80877, 6.05968 50.8096, 6.05962 50.81057, 6.05964 50.81095, 6.05976 50.81171, 6.05983 50.81203, 6.06 50.8126, 6.06036 50.81346, 6.06063 50.81403, 6.06123 50.8148, 6.06234 50.81614, 6.06372 50.81768, 6.06787 50.82245, 6.07039 50.82529, 6.0718 50.82697, 6.07219 50.82752, 6.07255 50.82809, 6.07348 50.82989, 6.07445 50.83185, 6.09312 50.86778, 6.09363 50.86919, 6.0938 50.86982, 6.09398 50.87094)","[1.0, 0.6705882352941176, 0.0]"
81,16,HZ,EGHM,65835.0,"LINESTRING (6.09398 50.87094, 6.09406 50.87148, 6.09416 50.87341, 6.09394 50.87504, 6.09341 50.87605, 6.09231 50.87715, 6.09145 50.87786, 6.08984 50.87912, 6.08868 50.87954, 6.08497 50.88032, 6.08288 50.88061, 6.08222 50.88074, 6.08154 50.88092, 6.08098 50.88108, 6.08028 50.88133, 6.07983 50.88151, 6.07849 50.8821, 6.07796 50.88237, 6.07749 50.88267, 6.07704 50.88305, 6.07676 50.88335, 6.07637 50.88384, 6.07578 50.88466, 6.07231 50.88859, 6.07017 50.89092, 6.06948 50.89171, 6.06909 50.89211, 6.06827 50.89281, 6.06779 50.89315, 6.06723 50.89351, 6.06629 50.89403, 6.06567 50.89433, 6.06499 50.89462, 6.06401 50.89499, 6.06321 50.89524, 6.06259 50.89541, 6.0613 50.8957, 6.06019 50.89587)","[1.0, 0.6705882352941176, 0.0]"
82,93,BDE,BK,68628.0,"LINESTRING (5.73659 50.89693, 5.73641 50.89761, 5.73624 50.89863, 5.73621 50.89903, 5.73624 50.89993, 5.73629 50.90037, 5.73652 50.9013, 5.73684 50.90212, 5.73737 50.9031, 5.73757 50.90341, 5.73819 50.90421, 5.75 50.91855, 5.75064 50.91935, 5.75095 50.91977, 5.7512 50.92018, 5.75142 50.9206, 5.75176 50.92143, 5.7519 50.92192, 5.75197 50.9223, 5.75202 50.92281, 5.75204 50.92328, 5.75202 50.92372, 5.75196 50.92414, 5.75187 50.92461, 5.75108 50.92725, 5.75082 50.92814, 5.75072 50.92859, 5.75065 50.92903, 5.75062 50.92993, 5.75066 50.93043, 5.75073 50.93082, 5.75085 50.93132, 5.75127 50.93258, 5.75161 50.93345, 5.75203 50.9343, 5.75253 50.93515, 5.75538 50.93979, 5.75566 50.94017, 5.75605 50.94063, 5.75637 50.94095, 5.75682 50.94134, 5.75724 50.94166, 5.75775 50.94201, 5.75882 50.94261, 5.75937 50.94287, 5.75997 50.94312, 5.76058 50.94333, 5.76121 50.94352, 5.76189 50.9437, 5.76255 50.94385, 5.76323 50.94398, 5.76398 50.94409, 5.76462 50.94416, 5.7653 50.94422, 5.77807 50.945, 5.77878 50.94506, 5.77951 50.94514, 5.78017 50.94524, 5.78085 50.94537, 5.78151 50.94552, 5.78221 50.9457, 5.78282 50.94589, 5.7835 50.94614, 5.78524 50.94684, 5.78641 50.94735, 5.78667 50.94749)","[1.0, 0.6470588235294118, 0.0]"
83,92,MT,BDE,68628.0,"LINESTRING (5.70561 50.85028, 5.70438 50.85285, 5.70361 50.85458, 5.7035 50.85489, 5.70343 50.8552, 5.70342 50.85549, 5.70346 50.85581, 5.70357 50.8561, 5.70373 50.85642, 5.70399 50.85675, 5.70427 50.85704, 5.70603 50.8587, 5.70685 50.85943, 5.70761 50.86019, 5.70904 50.86174, 5.7164 50.86945, 5.71792 50.87097, 5.71874 50.87169, 5.71963 50.87241, 5.72056 50.87308, 5.72154 50.87372, 5.72259 50.87434, 5.72368 50.87492, 5.72581 50.87612, 5.7269 50.8767, 5.73234 50.8796, 5.73338 50.88021, 5.73434 50.88088, 5.73484 50.88127, 5.73522 50.88159, 5.73601 50.88235, 5.73669 50.88314, 5.73701 50.88356, 5.73752 50.88436, 5.73777 50.88481, 5.73815 50.88568, 5.7383 50.88612, 5.73852 50.88703, 5.73858 50.88745, 5.73863 50.88791, 5.73864 50.88878, 5.7386 50.88926, 5.73854 50.8897, 5.73843 50.89015, 5.73745 50.89368, 5.73659 50.89693)","[1.0, 0.6470588235294118, 0.0]"
84,95,LUT,STD,68628.0,"LINESTRING (5.82465 50.97559, 5.82622 50.9767, 5.83299 50.98133, 5.83581 50.98337, 5.85431 50.99701, 5.85522 50.99775, 5.85689 50.99917, 5.85736 50.99968, 5.85761 50.99998, 5.85816 51.00079, 5.85868 51.00164)","[1.0, 0.6470588235294118, 0.0]"
85,94,BK,LUT,68628.0,"LINESTRING (5.78667 50.94749, 5.78749 50.94794, 5.78848 50.94858, 5.7894 50.94927, 5.79223 50.95129, 5.79407 50.95266, 5.79597 50.954, 5.80707 50.9622, 5.81729 50.9697, 5.8182 50.97039, 5.81908 50.9711, 5.82083 50.97252, 5.82255 50.97396, 5.82346 50.97464, 5.82433 50.97536, 5.82465 50.97559)","[1.0, 0.6470588235294118, 0.0]"
86,97,SRN,EC,70224.0,"LINESTRING (5.8631 51.06138, 5.86642 51.06974, 5.86958 51.07759, 5.87002 51.07845, 5.87032 51.07932, 5.87067 51.08019, 5.87664 51.09502, 5.87897 51.10054)","[1.0, 0.6352941176470588, 0.0]"
87,98,EC,RM,70224.0,"LINESTRING (5.87897 51.10054, 5.8792 51.10114, 5.87982 51.1029, 5.88298 51.11075, 5.88338 51.11162, 5.88385 51.11247, 5.88437 51.11331, 5.88498 51.11414, 5.88565 51.11493, 5.88638 51.11571, 5.88717 51.11646, 5.88801 51.11719, 5.88892 51.11789, 5.88987 51.11856, 5.89397 51.12111, 5.90215 51.12617, 5.90623 51.12871, 5.91341 51.13313, 5.91646 51.13504, 5.92366 51.13945, 5.93082 51.14388, 5.93387 51.1458, 5.94 51.1496, 5.94412 51.15213, 5.94625 51.15335, 5.94728 51.15398, 5.95033 51.15589, 5.95738 51.16037, 5.9584 51.161, 5.95945 51.16161, 5.96256 51.16353, 5.97174 51.16922, 5.98511 51.17746, 5.98612 51.1781, 5.98664 51.17849, 5.98703 51.1788, 5.98748 51.17922, 5.98781 51.17955, 5.98818 51.17997, 5.98848 51.18035, 5.98878 51.18079, 5.98902 51.18119, 5.98926 51.18168, 5.99177 51.18733, 5.99352 51.19077, 5.99461 51.19296)","[1.0, 0.6352941176470588, 0.0]"
88,96,STD,SRN,70224.0,"LINESTRING (5.85868 51.00164, 5.85968 51.00333, 5.8601 51.00419, 5.86024 51.00461, 5.8604 51.00602, 5.86028 51.00691, 5.85545 51.03822, 5.85536 51.03912, 5.85533 51.04001, 5.85536 51.04091, 5.85548 51.0418, 5.85567 51.0427, 5.85594 51.04357, 5.85697 51.04619, 5.86084 51.05578, 5.86192 51.05838, 5.8631 51.06138)","[1.0, 0.6352941176470588, 0.0]"
