,index,From,To,Seats,geometry,color
32,4,CO,GBG,52470.0,"LINESTRING (752577.5617463416 5841398.9886944955, 752599.7283462101 5841285.322748485, 752612.0195225019 5841231.339308984, 752645.1180857181 5841116.011540471, 752656.495355305 5841027.424238826, 752679.4902213023 5840793.411185266, 752682.0465323993 5840731.119328344, 752681.8243667454 5840683.174640448, 752677.7190763657 5840631.684185809, 752671.7586439633 5840576.753267234, 752663.8687752881 5840532.869450043, 752648.9624954521 5840467.441705546, 752624.6071040288 5840388.146944116, 752606.6905555074 5840341.513472669, 752582.416617134 5840286.747152338, 752563.9800240188 5840250.119416264, 752311.8869883055 5839816.797840452, 752210.2563066232 5839645.439373387, 752181.3982749553 5839600.470721382, 752127.2194939239 5839520.749646746, 751917.4934459702 5839236.790419421, 751859.3633804084 5839154.639228784, 751805.3462154294 5839071.586881514, 751773.501669398 5839018.663921982, 751707.8522808902 5838898.226367764, 751615.3720501055 5838719.553971846, 751571.8917941606 5838629.246528108, 751451.1960800446 5838353.25703312, 751408.3851231561 5838262.9861852685, 751363.4285402031 5838174.834519778, 751315.764629211 5838086.543734238, 751265.3358995141 5837999.225645431, 751186.5879418892 5837869.204383495, 751135.6384538389 5837791.893385524, 751098.7553361336 5837744.289937783, 751069.3011478216 5837710.445929984, 750939.3040117999 5837574.444620934, 750899.768607264 5837525.591689982, 750872.512759644 5837488.518268222, 750843.6277431874 5837443.5583825605, 750821.2207535256 5837404.505613753, 750781.3126782525 5837323.308955109, 750619.7888777187 5836942.695706856, 750596.9866883556 5836898.050637879, 750572.2115508221 5836852.189586878, 750546.4735447854 5836811.852570078, 750520.6207751096 5836773.739174667, 750486.8773465834 5836730.761659759, 750449.0738521711 5836687.575768591, 750420.7899462627 5836657.140786652, 750294.4528130055 5836541.412781057, 750228.0660228729 5836486.728957947, 750192.0515058638 5836461.4719377635, 750149.3276091245 5836434.756167643, 750105.8125420026 5836410.229538691, 749876.4432542828 5836292.57136734, 749801.35912246 5836248.594713379, 749754.7994269764 5836217.227494441, 749721.4871504774 5836192.112778402, 749676.621408457 5836154.145241735, 749526.6907528295 5836021.626005375, 749433.4043502513 5835935.481717674, 749111.9402041452 5835587.992623706, 749075.4687716111 5835544.887212521, 749048.7500952949 5835510.082856188, 749017.1849985161 5835463.884696735, 748995.3161778788 5835427.099149736, 748950.9051967309 5835340.118359963, 748907.3962676647 5835248.725609913, 748866.1470297043 5835139.614512528)","[1.0, 0.7764705882352941, 0.0]"
33,5,GBG,HDB,52470.0,"LINESTRING (748866.1470297043 5835139.614512528, 748844.9603532054 5835076.113365657, 748813.3532870862 5834964.151178303, 748725.3044251961 5834575.109654361, 748493.910352336 5833575.751278013, 748482.3524386128 5833536.15054659, 748457.9360652677 5833469.143881895, 748433.7430051693 5833411.065788268, 748411.6346902963 5833365.35491021, 748388.0586406362 5833321.798691258, 748333.9649422133 5833237.677231979, 748299.6112495307 5833192.45834422, 748272.7592399524 5833159.882348907, 748240.660085395 5833123.695679336, 748204.4980520145 5833087.302566695, 748162.3549390924 5833048.376299004, 747625.6623668402 5832602.014017797, 747557.4402203445 5832541.707403496, 746472.7390638475 5831476.98337502, 746369.936917022 5831388.199944026, 746055.8140688486 5831140.524165243, 746019.3964954526 5831108.595227702, 745982.4691572482 5831073.297188276, 745948.9839841477 5831037.058305326, 745868.566097896 5830934.925200365)","[1.0, 0.7764705882352941, 0.0]"
34,7,MRB,OMN,52470.0,"LINESTRING (742610.3819920277 5823709.313699873, 742542.0763262869 5823646.859575906, 742470.7076026336 5823577.567822005, 742393.0112355074 5823512.4218330365, 742349.1570529083 5823477.92972839, 742285.226088946 5823436.871652891, 742225.7126250437 5823402.7200615, 742184.5330568722 5823382.85031753, 742135.2125025087 5823362.578169807, 742090.4753331633 5823345.876721279, 742040.8791669395 5823331.164373065, 741990.4394325669 5823319.754291774, 741902.0642746718 5823305.355131293, 738350.2670733631 5823012.969151316, 738250.6471691772 5823005.890238399, 738150.8107573362 5823003.2604942955, 738050.7040386355 5823006.191708671, 737951.0598224157 5823013.605084892, 735169.7200028803 5823356.131789999, 735068.5747204166 5823366.873669846, 734968.4286677911 5823370.979403257, 734867.7646472832 5823371.719227299, 733768.4076397938 5823313.512340464, 733669.2604732628 5823311.006216837, 733569.2758127397 5823311.8051427035, 732568.0742837791 5823334.327883602, 732467.4136188095 5823335.117046257, 732419.2504210889 5823332.829523236, 732323.76068831 5823324.952672171, 732219.8214369911 5823308.876568884, 732122.9816526477 5823286.453557548, 731997.6039454662 5823249.307928225, 731789.4169402415 5823194.871428283)","[1.0, 0.7764705882352941, 0.0]"
35,8,OMN,DL,52470.0,"LINESTRING (731789.4169402415 5823194.871428283, 731689.3395497433 5823168.961037657, 731591.1385483982 5823146.484461234, 731494.4513061977 5823120.738609067, 731404.7047166668 5823091.979982822, 731301.9627221435 5823064.83751616, 731205.0626581087 5823043.544721324, 727460.4570247998 5822382.288041083, 725686.6899398562 5822069.554867477, 725586.9372454006 5822050.473001335, 725490.1539879664 5822025.9589869995, 725394.253143287 5821997.030787442, 722884.663341777 5821174.656063878, 722733.7946678121 5821127.682667556, 722685.3887418814 5821115.454042254, 722635.5242628017 5821105.387902656, 722587.5438964732 5821098.750360107, 722536.7478764114 5821094.213646288, 722489.2944304757 5821090.943462014, 722435.5313015297 5821091.8437390365, 722391.2185307667 5821094.28787836, 722337.2536256483 5821099.636638775, 722296.1322956483 5821106.683088679, 722237.7427740712 5821119.63108523, 722192.3482987123 5821130.941037725, 722046.0102993078 5821178.896707407, 721668.2149781215 5821307.733243437, 721477.7546236113 5821369.305874194, 721185.0119135907 5821467.487174803)","[1.0, 0.7764705882352941, 0.0]"
36,9,DL,ZL,52470.0,"LINESTRING (721185.0119135907 5821467.487174803, 721002.7076423876 5821529.445770601, 720627.485015643 5821662.931074902, 720152.4488386661 5821824.263822028, 720055.9571524113 5821853.349397352, 719958.3095059632 5821877.928426772, 719860.2340962078 5821896.919590588, 719761.6806968054 5821911.4347868655, 719662.698933724 5821920.362186787, 713866.0840662841 5822226.3100592615, 713767.4190159017 5822228.684773109, 713722.5449698074 5822228.953504958, 713622.1845632624 5822223.459061261, 713568.1034681649 5822216.643410889, 713514.07075792 5822208.716470945, 713469.6330631694 5822198.980511952, 713415.212459788 5822184.353746073, 713374.360478941 5822170.318981134, 713330.2614035726 5822152.801067594, 713282.9151071155 5822131.800096617, 713239.1059855612 5822107.611675141, 713196.0717443386 5822081.229419039, 713114.3146968805 5822023.083819745, 713061.1010112768 5821980.663777616, 713007.6929041683 5821942.691907987, 712163.8799778363 5821226.5231264485, 712130.3805985426 5821199.450302337, 712083.5018789523 5821167.3423609845, 711996.5332329408 5821119.017538183, 711947.9107455807 5821095.74734999, 711904.4278874509 5821079.383930717, 711806.9938928011 5821052.889402879, 711754.4000334167 5821042.817183901, 711707.0425072343 5821037.427800253, 711407.3360116174 5821003.315490476, 711309.0828813532 5820995.733224074, 711263.5206817577 5820995.995480259, 711206.9570491506 5820999.125591967, 711156.3571053036 5821005.855376371, 711106.3400727705 5821014.838729781, 711058.9418021252 5821026.163368291, 711010.0428645057 5821040.765681052, 710980.3843161266 5821050.627505345, 710915.9822675484 5821077.930401141, 710825.7553404924 5821120.831672376, 710740.623718379 5821171.751483238, 710281.6965721893 5821426.05607794, 710214.7907624692 5821464.399587379, 710131.6118787637 5821517.640884803, 710047.3162858 5821565.265818143, 709955.7017895242 5821609.2364057, 709841.5667450216 5821671.18047878)","[1.0, 0.7764705882352941, 0.0]"
37,44,RL,VD,52605.0,"LINESTRING (736323.8134873377 5775656.23632238, 736173.6919376865 5775723.75623793, 735341.3291236911 5776064.232264115, 735246.1825085055 5776102.068782624, 735149.9306888666 5776134.283484061, 735054.4702854599 5776164.308895688, 734959.1688418076 5776191.000836568, 734861.9715306107 5776214.262195868, 734762.1933155842 5776234.060734269, 730527.0636295218 5777022.946507883, 730429.4307284629 5777041.814584229, 730331.6440598723 5777064.019888767, 730234.918723606 5777092.961226317, 730139.9398091678 5777128.670246458, 728734.070866012 5777662.0347763635, 728639.2175003148 5777695.54831769, 728543.8343419139 5777725.6967758825, 728351.8047765339 5777783.712563292, 727397.8641194738 5778089.779494504, 727303.7139723579 5778123.349407671, 727148.406579847 5778174.177417347)","[1.0, 0.7764705882352941, 0.0]"
38,45,VD,ZP,52605.0,"LINESTRING (727148.406579847 5778174.177417347, 727112.9337080868 5778184.810293622, 727049.7221173516 5778201.973913079, 726966.1502613077 5778229.348856754, 726876.0119479988 5778265.338036722, 726792.5175268595 5778306.088625894, 726741.0724426166 5778336.048589205, 726690.8955876522 5778368.2951563345, 726619.2189497009 5778420.729026101, 726542.0926737586 5778487.39859844, 726473.0306097851 5778557.779345668, 726439.6665204911 5778597.479672521, 726377.6807330227 5778678.211211173, 723925.4818485251 5782098.618821706, 723863.7765400187 5782174.932499828, 723792.547142884 5782249.702967908, 723760.312199783 5782280.556585209, 723678.9763741769 5782351.530274836, 723621.4675366194 5782395.727738444, 722281.414687196 5783301.364637014, 722197.6940146198 5783349.972046489, 722139.5398038605 5783378.559340016, 722103.916661979 5783393.674000955, 722046.0125372423 5783416.703281617, 721995.9298766714 5783433.399154906, 721918.9292721057 5783454.4607005995, 721852.5848608983 5783467.087902981, 721206.0700916933 5783583.0223201215, 721164.1095914089 5783586.720283009, 721098.8500538976 5783590.493412401, 720998.9642448241 5783587.153442348, 720932.1490747279 5783579.719096662, 720469.0942901437 5783500.060492311, 720173.1138419297 5783453.485742096, 719876.6424799069 5783402.45116746, 719777.4931575927 5783382.458536141, 719755.8076190518 5783377.041183469, 719714.0504627973 5783360.708247789, 719685.1874457948 5783347.175057254, 719634.4471486821 5783317.076663707, 719603.2915450608 5783293.416343746, 719567.2065003437 5783257.283841837, 719533.9055720787 5783220.160915287, 719474.7754760014 5783147.360599968, 719441.9159588879 5783100.231891784, 718894.3864251779 5782325.195523057, 718837.7288907124 5782242.4875197355, 718763.3860771484 5782141.176307752, 718753.6654999289 5782128.4936349755, 718668.4706163777 5782040.073361408, 718587.3238350797 5781984.138859115, 718563.9220041975 5781970.853677201)","[1.0, 0.7764705882352941, 0.0]"
39,42,WWW,LTV,52605.0,"LINESTRING (754393.7083482838 5764683.7600471405, 754257.8045078488 5764743.704170388, 754216.7387557153 5764766.131266276, 754181.2223030615 5764787.726893287, 754048.7709318786 5764874.601352812, 753959.7221934907 5764920.221311481, 749472.483835481 5767144.494134402, 746792.8158393812 5768470.990508748)","[1.0, 0.7764705882352941, 0.0]"
40,43,LTV,RL,52605.0,"LINESTRING (746792.8158393812 5768470.990508748, 746598.3634292644 5768565.003274732, 746419.8059317004 5768657.580402473, 744177.9384137434 5769769.671468747, 744089.7605698837 5769815.495901515, 744003.4238932349 5769865.8695093095, 743918.3516645997 5769918.53517349, 743835.2297228109 5769973.5264079785, 743753.3179135965 5770031.921258706, 743672.616341695 5770093.719663007, 739865.7135844135 5773192.767238026, 738232.5431007473 5774520.519702185, 737354.1272684538 5775184.96283761, 737271.6919201856 5775243.427097809, 737186.8367435945 5775295.091447362, 737098.8234653814 5775341.035090207, 737006.9668996402 5775381.225538042, 736636.5548324652 5775532.946829776, 736541.6514511874 5775565.200372973, 736323.8134873377 5775656.23632238)","[1.0, 0.7764705882352941, 0.0]"
41,41,WW,WWW,52605.0,"LINESTRING (755204.2823925766 5763962.799276811, 754872.7736657237 5764320.346804894, 754801.6826104115 5764391.390981627, 754728.0174797282 5764458.960896733, 754687.6960070105 5764493.682638665, 754571.5917702344 5764583.608331819, 754487.5714631773 5764638.392762436, 754437.3517385728 5764664.809425395, 754393.7083482838 5764683.7600471405)","[1.0, 0.7764705882352941, 0.0]"
42,116,DRP,DEI,53190.0,"LINESTRING (676075.3638283313 5895282.459133155, 676837.3843719665 5895464.27290668, 678492.0928813273 5895854.3123031175, 682269.6551699176 5896743.087230266)","[1.0, 0.7725490196078432, 0.0]"
43,113,HLGH,HLG,53190.0,"LINESTRING (661163.1597312967 5894443.556237577, 661163.5235296364 5894353.380087854, 661166.4654876292 5894325.643330111, 661176.1714834769 5894275.865846365, 661199.1368791095 5894209.833834544, 661214.9634732328 5894176.964323309, 661233.3883170397 5894146.409344534, 661250.9575783869 5894121.392760499, 661286.277207228 5894085.840563567, 661324.7511201417 5894055.962215147, 661363.5935350992 5894035.0040987935, 661398.2389009979 5894019.471808016, 661415.1712138165 5894013.362733593, 661526.0765501284 5893998.179405608, 661604.867321861 5893983.026574412, 661798.3501692906 5893959.5065936325, 661910.8490556078 5893956.633862627, 662010.9421269288 5893964.477890523, 662100.3046303279 5893973.073693868)","[1.0, 0.7725490196078432, 0.0]"
44,117,DEI,LW,53190.0,"LINESTRING (682269.6551699176 5896743.087230266, 683293.2605693528 5896983.833501907, 683369.6882574422 5896996.790060613, 683460.3128824856 5897005.838113488, 683690.2506481755 5897010.218998312, 683838.7443519558 5897010.362364015, 683890.1747487932 5897012.3417950105, 683989.4388941922 5897022.846244413, 684087.6491148517 5897043.335844826, 684116.7805788063 5897051.140961362, 684182.8010357559 5897073.733289659, 684336.4093174883 5897132.004182044, 684604.3383971913 5897243.701746197, 684698.686665495 5897277.420081723, 684794.6706262277 5897303.407366252, 685232.7812704396 5897407.249388312, 685321.9952927649 5897435.212569144, 685470.5392649851 5897485.528576287, 685518.8615301348 5897498.542788207, 685616.3028608654 5897521.262392748, 685812.8216280411 5897558.974993335, 686007.7422084492 5897603.316229526, 686132.8214416208 5897620.440387053, 686513.924668484 5897709.930275806)","[1.0, 0.7725490196078432, 0.0]"
45,115,FN,DRP,53190.0,"LINESTRING (670282.33482164 5895583.6975035835, 670370.2051870385 5895595.737509871, 670445.6195690968 5895600.653573067, 670594.0139129749 5895603.72104148, 670644.9075350321 5895602.197268012, 670677.0948049512 5895600.005955319, 670743.6326586801 5895591.247019621, 670841.8890288909 5895574.714218429, 670939.7565316532 5895550.374549638, 670992.464693156 5895535.55657339, 673220.3547929557 5894790.613128719, 673316.3690548836 5894762.91253772, 673380.413744137 5894749.644552519, 673447.7192080247 5894738.722893878, 673513.5271387683 5894732.202187063, 673614.6700053536 5894729.192657645, 673670.7597684461 5894732.343540911, 673739.4243420613 5894739.292855888, 673813.2323146241 5894751.998156378, 674008.978947364 5894796.981516936, 675861.7346695358 5895233.390251779, 676075.3638283313 5895282.459133155)","[1.0, 0.7725490196078432, 0.0]"
46,114,HLG,FN,53190.0,"LINESTRING (662100.3046303279 5893973.073693868, 662209.6401230728 5893984.575583853, 662308.9509058046 5893995.73970637, 662365.5665304852 5894003.229061583, 662508.8701761827 5894019.231756135, 668360.728237855 5894647.066877651, 668451.1741392352 5894662.501745951, 668509.5847039253 5894675.695533207, 668582.4210261928 5894697.193442666, 668648.49624119 5894720.681038011, 668713.7848999117 5894747.482418521, 668767.123852631 5894771.63578854, 668811.7757736618 5894795.483013201, 668889.0902426149 5894841.641661176, 668939.4401651425 5894874.599741439, 669520.3986070708 5895263.749075643, 669686.4711267373 5895372.088139188, 669773.0426692561 5895420.817833178, 669863.1111076518 5895465.219279135, 669956.048061112 5895504.1567701325, 670026.7827727543 5895527.830088561, 670114.1795327496 5895553.211078121, 670187.1943291186 5895569.173139058, 670282.33482164 5895583.6975035835)","[1.0, 0.7725490196078432, 0.0]"
47,101,NH,SN,53808.0,"LINESTRING (703346.8328104732 5644874.414520013, 703316.4948201082 5644912.194904538, 703279.9302021973 5644983.134504286, 703266.7633627481 5645013.794504232, 703233.2827486158 5645113.804801056, 703210.5997004538 5645189.742881106, 703162.8764715069 5645383.83762407, 703141.3880038478 5645483.205010552, 703011.7790168002 5646115.014045941, 702994.0199097487 5646191.145671199, 702971.387027047 5646265.972954612, 702934.0074617154 5646358.037706705, 702899.0355179335 5646424.587821991, 702870.4245167499 5646472.458730117, 702816.797401078 5646548.299757869, 702788.0074871068 5646582.802762886, 702749.0350542238 5646625.814882481, 702696.4116537587 5646676.087164487, 702638.9589399572 5646723.944127864, 702583.9190151698 5646764.101963628, 702535.6367587738 5646793.39018277, 702483.1403176236 5646822.5140861, 702420.7667009778 5646852.365932884, 702377.8811539472 5646869.618629012, 702322.967453432 5646888.628705071, 702159.4086628921 5646933.46066243, 701942.2079445393 5646982.886555478)","[1.0, 0.7686274509803922, 0.0]"
48,99,HRL,HB,53808.0,"LINESTRING (709225.4839192894 5641904.7767899595, 709153.6593112214 5641921.924190945, 709057.0908617531 5641941.416006353, 708955.7355965549 5641957.376227368, 708861.0991688384 5641981.403456268, 708769.4872911574 5642017.802697362, 708588.5437257374 5642104.059572001, 708408.0862239135 5642195.909419686, 708235.8939360882 5642292.550905745, 708149.2033767232 5642346.974058729, 708113.0233889807 5642371.133073599, 708087.0435760899 5642386.793439606, 708065.4161491629 5642399.287983352, 707975.0456618728 5642440.204180434, 706360.9167152564 5643239.8024773095, 706030.4897283671 5643404.821136352)","[1.0, 0.7686274509803922, 0.0]"
49,102,SN,SBK,53808.0,"LINESTRING (701942.2079445393 5646982.886555478, 701768.3362298978 5647021.761233442, 701377.8515725022 5647113.453512114, 701085.9655328146 5647184.506191621, 700246.1243492314 5647382.443245947)","[1.0, 0.7686274509803922, 0.0]"
50,103,SBK,GLN,53808.0,"LINESTRING (700246.1243492314 5647382.443245947, 700209.9165254801 5647391.064061626, 700152.953403558 5647408.9035972105, 700114.4670225556 5647421.890615083, 700022.846476678 5647462.887361829, 699936.5458465008 5647511.884829633, 699854.8200895508 5647569.967388759, 699778.4575493614 5647634.938420904, 699441.5599949125 5647944.83755534, 699388.1520573243 5647998.450535841, 699343.2581499305 5648050.164982339, 699309.0275725219 5648098.950029734, 699288.0374514314 5648132.657339144, 699251.6332611333 5648201.400140523, 699233.8556826694 5648243.025014399, 699218.9729015338 5648282.534530307, 699201.9586703068 5648340.8897660365, 699185.8359573365 5648412.640064729, 699179.2273914373 5648474.735872952, 699176.4044664968 5648548.111268584, 699181.6229634141 5648631.816602938, 699188.8694105556 5648681.084766526, 699200.2004538457 5648733.850309243, 699246.9767176835 5648907.113364565, 699406.1188098576 5649485.528171901, 699459.1810317615 5649641.222070716, 699510.50296423 5649769.014637289, 699621.2306841416 5649997.07863219)","[1.0, 0.7686274509803922, 0.0]"
51,100,HB,NH,53808.0,"LINESTRING (706030.4897283671 5643404.821136352, 704207.3805644271 5644308.094569659, 704118.2631102228 5644354.690357637, 703938.0997473461 5644443.356548494, 703746.9205408315 5644543.843543327, 703614.2483306512 5644624.366007189, 703590.4023327292 5644640.131086231, 703564.976338626 5644660.288000674, 703442.5066973629 5644767.937831514, 703375.72214526 5644837.690889909, 703346.8328104732 5644874.414520013)","[1.0, 0.7686274509803922, 0.0]"
52,104,GLN,STD,53808.0,"LINESTRING (699621.2306841416 5649997.07863219, 699770.5901354973 5650316.82294995, 699987.286020231 5650767.21753783, 700028.7695383953 5650857.894174496, 700065.9111469227 5650951.743566008, 700098.8400018272 5651045.430369502, 700137.0225555642 5651184.970673192, 700149.0378687914 5651237.765992692, 700167.7110565819 5651336.468968069, 700173.2235582784 5651375.651784954, 700186.1652497067 5651495.2879767455, 700190.8433115514 5651592.336110996, 700191.7406096483 5651678.103784993, 700167.0088230186 5652335.175009219, 700142.4509879693 5652933.242449703, 700144.8918481342 5653033.5444958545, 700153.263736295 5653089.5394976735, 700159.8190780755 5653119.855586087, 700178.4991149992 5653181.8168876, 700197.2089994354 5653224.851333737, 700225.3530199196 5653278.272051043, 700257.1334513631 5653328.493580359, 700281.4976053161 5653370.63405414, 700342.150977989 5653455.377615372, 700453.1872825314 5653617.788434351, 700483.9597949622 5653675.766537416, 700500.2039737677 5653709.799363985, 700535.2933070126 5653801.348047442, 700568.1042004073 5653897.262343935)","[1.0, 0.7686274509803922, 0.0]"
53,10,ZP,VEM,56880.0,"LINESTRING (718563.9220041975 5781970.853677201, 718497.7220006941 5781933.403273879, 718406.9937336314 5781892.645706859, 718214.4415246926 5781813.989646307, 717616.3248338322 5781559.347589718, 717569.806223925 5781541.71141926, 717521.8216354091 5781526.239364994, 717473.690544839 5781514.10328276, 717403.4249079475 5781506.567398954, 717328.1269807457 5781504.381887928, 717246.9181612495 5781511.964349864, 717175.092106825 5781524.414757632, 717129.9942048226 5781536.922083136, 717056.1682972134 5781563.768154459, 716988.2566985072 5781596.443793644, 716941.159738699 5781623.346814597, 716904.3728505559 5781649.58711441, 716827.6266077165 5781711.955418229, 715297.2793115901 5783005.413817248, 715067.5631876523 5783199.294487718, 715032.1655023264 5783225.607476333)","[1.0, 0.7411764705882353, 0.0]"
54,13,APDM,APD,56880.0,"LINESTRING (705018.1518183809 5788105.270689037, 704647.7260056258 5788292.651432171, 704556.992661882 5788335.679809874, 704463.7582709132 5788373.037481452, 704415.8443433836 5788389.992700762, 704314.0534020372 5788419.2031471105, 704253.2996356919 5788432.288477896, 704173.3282735704 5788446.809261174, 704114.8538369563 5788454.421355883, 704056.5171553812 5788458.698460106, 703972.1778967084 5788463.018298178, 703657.2306461157 5788467.86867595, 703550.0336801385 5788462.344909402, 703373.5718837653 5788460.659352956, 702936.4935033298 5788473.90343745)","[1.0, 0.7411764705882353, 0.0]"
55,11,VEM,KBK,56880.0,"LINESTRING (715032.1655023264 5783225.607476333, 714986.221394699 5783258.14695837, 714934.8554673688 5783289.337827837, 714684.3246933555 5783426.635430773, 714547.5654320603 5783499.803842411, 714372.0961154752 5783596.921903478, 714197.905310005 5783696.328794111, 713847.7337827636 5783889.5126698725, 713496.906575985 5784082.691152, 713409.2879443428 5784129.043805443, 711603.7149814486 5784979.49559249, 711331.2841264424 5785104.876283676, 710832.2882454194 5785340.923230069)","[1.0, 0.7411764705882353, 0.0]"
56,12,KBK,APDM,56880.0,"LINESTRING (710832.2882454194 5785340.923230069, 710336.9481990691 5785572.716891991, 709886.8353706723 5785788.651199814, 705719.9542477571 5787750.126149035, 705629.8379134873 5787794.275595593, 705018.1518183809 5788105.270689037)","[1.0, 0.7411764705882353, 0.0]"
57,141,BDM,SWD,58230.0,"LINESTRING (739368.32776287 5912441.942635028, 739071.9035849157 5912322.248755372, 738981.1214817648 5912282.015464287, 737586.8562086135 5911725.041497302, 736236.9234510435 5911184.077432947, 736195.2302536555 5911163.058339908, 736164.7504768716 5911144.825646619, 736136.3792731194 5911124.468642419, 736111.3385000092 5911104.27715937, 736079.5218999733 5911072.603441084, 736042.9827030175 5911028.434946344, 736016.3247119663 5910986.986306029, 736000.4391894189 5910957.218379442, 735987.2180828747 5910927.5827160785, 735972.1595493214 5910881.136907583, 735962.7652654079 5910841.659776446, 735953.1285102258 5910739.752940075, 735947.7684074477 5910645.860516579, 735949.442718862 5910504.389185585)","[1.0, 0.7333333333333333, 0.0]"
58,138,APG,LP,58230.0,"LINESTRING (757166.0437199759 5915479.958382833, 757135.9710939563 5915480.560273355, 756737.1711817891 5915510.277477119, 756662.2635618362 5915512.919063033, 752347.4369276938 5915841.411166738, 750651.459679025 5915970.115415346, 750551.0465961868 5915975.9653828135, 749754.3173145966 5916037.679575882, 749555.7526570664 5916057.341851246, 749480.7501331982 5916062.3197985)","[1.0, 0.7333333333333333, 0.0]"
59,139,LP,STM,58230.0,"LINESTRING (749480.7501331982 5916062.3197985, 749356.1512256707 5916071.3834927175, 749255.8024305773 5916076.148915143, 749001.9494777258 5916094.047029906, 748914.3628812471 5916097.259076308, 748856.956376299 5916097.594834561, 748757.0754176558 5916093.476354091, 748656.7618450152 5916084.877922227, 748558.7937111201 5916069.715303547, 748459.6686496853 5916051.149673761, 748363.4375377236 5916028.278143157, 748266.2234103254 5915998.668178916, 748173.1755230827 5915965.933498054, 746037.4449071422 5915110.115670263, 745758.0602931097 5915002.010193288, 745548.1873741493 5914917.580843738)","[1.0, 0.7333333333333333, 0.0]"
60,137,DZW,APG,58230.0,"LINESTRING (760123.5536639823 5916318.975741683, 757497.3970743401 5915512.405781237, 757434.8276646817 5915496.748886715, 757382.606383946 5915487.228674381, 757300.8573483176 5915480.569457058, 757212.2113165796 5915477.998216358, 757166.0437199759 5915479.958382833)","[1.0, 0.7333333333333333, 0.0]"
61,140,STM,BDM,58230.0,"LINESTRING (745548.1873741493 5914917.580843738, 745387.5419820724 5914849.081351158, 743252.2194719582 5913994.61278614, 739629.6739064382 5912542.053037603, 739537.344085841 5912506.189135061, 739444.235031039 5912472.517220441, 739368.32776287 5912441.942635028)","[1.0, 0.7333333333333333, 0.0]"
62,136,DZ,DZW,58230.0,"LINESTRING (761247.8151384671 5916594.795162774, 761134.1497173787 5916574.046232353, 761084.8508476372 5916560.184243524, 760985.3424626112 5916536.872178266, 760690.6773483707 5916481.656959196, 760554.9305241685 5916449.6742517715, 760399.8881913511 5916404.371479856, 760123.5536639823 5916318.975741683)","[1.0, 0.7333333333333333, 0.0]"
63,127,RD,UHM,62820.0,"LINESTRING (749726.356549453 5925718.973957594, 749311.0731995548 5924916.6625501895, 749294.6400499602 5924874.546522567, 749253.9390844814 5924799.936270268, 749234.1455840571 5924771.022270985, 749201.0457079163 5924729.144352974, 749172.0101486086 5924698.62941445, 749142.7987166191 5924671.450080559, 749087.1114619243 5924628.384748605, 749035.4885666452 5924596.682701511, 748996.5663449555 5924576.797869096, 748948.285188045 5924557.536244732, 748909.6175449309 5924545.469709943, 748849.1446342857 5924530.02784549, 748811.5715161851 5924522.47916728, 748778.4147935999 5924519.622307253, 748739.8852260581 5924517.598337976, 748678.4190371396 5924521.059393529, 747984.1111517769 5924613.973866788, 747885.9030963155 5924632.243920776, 747361.7718571667 5924745.306756652, 747261.5770815334 5924763.485499657, 747212.6795936531 5924768.736321554)","[1.0, 0.6941176470588235, 0.0]"
64,128,UHM,UHZ,62820.0,"LINESTRING (747212.6795936531 5924768.736321554, 747162.5117666225 5924772.806482574, 747097.9044052063 5924772.77909469, 747047.5366155107 5924767.921275274, 746998.0650094352 5924758.651375537, 745307.0310224076 5924551.4604355935, 745272.7185812665 5924545.223850355, 745237.9145202446 5924535.6176342275, 745177.778766545 5924513.551997638, 745145.3125408493 5924497.378693841, 745096.9293045553 5924467.004116726, 745063.0449805087 5924439.609977566, 745042.0436048319 5924420.68634639, 744905.7414809824 5924274.28520993, 744868.1561318928 5924241.1272758, 744828.3473533406 5924212.31394046, 744798.707683183 5924192.944994896, 744769.5022618031 5924178.057892411, 744740.18175541 5924165.394633494, 744681.2530992883 5924145.6278205905, 744616.6072902352 5924133.370055077, 744573.4251664479 5924131.139902215, 744341.6609500572 5924130.325029596, 744230.9218583936 5924133.531407546)","[1.0, 0.6941176470588235, 0.0]"
65,133,WSM,SWD,62820.0,"LINESTRING (734399.9788136902 5914770.188550572, 734439.7863582473 5914531.402614723, 734457.8398427773 5914476.564305656, 734491.8553285587 5914395.763803179, 734889.512161603 5913640.766453613, 734936.0181764115 5913550.55431808, 734961.3485449527 5913497.191648235, 735822.7553010314 5911645.031045987, 735886.4847779314 5911504.4081550855, 735906.7260257794 5911446.338262725, 735918.978764768 5911401.247363486, 735929.7298194822 5911346.050557006, 735935.4321769464 5911298.405517315, 735938.6314091749 5911233.917257024, 735947.7684074477 5910645.860516579, 735949.442718862 5910504.389185585)","[1.0, 0.6941176470588235, 0.0]"
