,index,From,To,Seats,geometry,color
20,148,GS,ARN,39700.0,"LINESTRING (3.89055 51.49816, 3.88922 51.49813, 3.88868 51.49815, 3.88762 51.4982, 3.88582 51.49823, 3.88148 51.49816, 3.87283 51.49805, 3.86991 51.49808, 3.79783 51.50042, 3.7632 51.50153, 3.69686 51.50361, 3.6954 51.50362, 3.69399 51.5036, 3.69216 51.50352, 3.68967 51.50332, 3.6692 51.5015)","[1.0, 0.9647058823529412, 0.0]"
21,149,ARN,MDB,39700.0,"LINESTRING (3.6692 51.5015, 3.64819 51.49962, 3.62714 51.49773, 3.62611 51.49757, 3.62539 51.49741, 3.6247 51.49724, 3.62276 51.49663, 3.61718 51.49476)","[1.0, 0.9647058823529412, 0.0]"
22,150,MDB,VSS,39700.0,"LINESTRING (3.61718 51.49476, 3.61389 51.49365, 3.61302 51.4933, 3.61217 51.49289, 3.61159 51.49257, 3.6111 51.49228, 3.61058 51.49193, 3.61013 51.4916, 3.60967 51.49122, 3.60935 51.49093, 3.60889 51.49047, 3.60857 51.4901, 3.60824 51.48967, 3.60798 51.48929, 3.6077 51.48881, 3.59511 51.46475)","[1.0, 0.9647058823529412, 0.0]"
23,151,VSS,VS,39700.0,"LINESTRING (3.59511 51.46475, 3.59473 51.46403, 3.59432 51.46317, 3.59398 51.46231, 3.59366 51.4614, 3.59353 51.46091, 3.59324 51.45961, 3.59298 51.45782, 3.59294 51.45692, 3.59301 51.45602, 3.59334 51.45423, 3.59392 51.45155, 3.59406 51.45066, 3.59424 51.44976, 3.59473 51.44798, 3.59503 51.4471, 3.59528 51.44622, 3.59536 51.44584)","[1.0, 0.9647058823529412, 0.0]"
24,111,ST,STZ,54746.0,"LINESTRING (5.31009 52.17334, 5.3102 52.17297, 5.31032 52.17213, 5.31031 52.17166, 5.3102 52.17119, 5.31005 52.17078, 5.30984 52.17036, 5.30955 52.16993, 5.30925 52.16956, 5.30884 52.16915, 5.30853 52.16889, 5.30791 52.16845, 5.30299 52.16531)","[1.0, 0.9490196078431372, 0.0]"
25,109,BRN,SD,54746.0,"LINESTRING (5.28084 52.20834, 5.28201 52.20797, 5.28326 52.20749, 5.28434 52.2069, 5.28541 52.20627, 5.28735 52.20493, 5.28926 52.20356, 5.29022 52.20284, 5.29119 52.202, 5.29202 52.20125, 5.29295 52.20055, 5.29672 52.1978, 5.29716 52.19744, 5.29753 52.19705, 5.2981 52.19623, 5.29865 52.1954, 5.29911 52.19455, 5.30133 52.18934, 5.30167 52.18845, 5.30176 52.18803, 5.3017 52.18758, 5.30157 52.18717, 5.30128 52.1867, 5.30072 52.18587, 5.30051 52.18552, 5.3003 52.18502, 5.3 52.18414, 5.29998 52.18367, 5.3 52.18361)","[1.0, 0.9490196078431372, 0.0]"
26,110,SD,ST,54746.0,"LINESTRING (5.3 52.18361, 5.30008 52.18325, 5.30027 52.18285, 5.30058 52.18242, 5.30251 52.17999, 5.30281 52.17969, 5.30335 52.17925, 5.3085 52.1755, 5.30895 52.1751, 5.30959 52.17429, 5.31006 52.17344, 5.31009 52.17334)","[1.0, 0.9490196078431372, 0.0]"
27,112,STZ,DLD,54746.0,"LINESTRING (5.30299 52.16531, 5.2998 52.16328, 5.29877 52.16264, 5.29769 52.16205, 5.27956 52.15297, 5.27731 52.15182, 5.2739 52.15013, 5.27275 52.14957, 5.27157 52.14905, 5.27034 52.14856, 5.26782 52.14766, 5.26142 52.14546, 5.26012 52.14506, 5.25878 52.14469, 5.25208 52.14289, 5.25076 52.1425, 5.24852 52.1419, 5.24714 52.14153, 5.24579 52.1412, 5.24269 52.14039)","[1.0, 0.9490196078431372, 0.0]"
28,204,TWL,APDO,63525.0,"LINESTRING (6.09866 52.2377, 6.09719 52.23735, 6.09579 52.23709, 6.09292 52.23671, 6.08862 52.23618, 6.06135 52.23283, 6.05418 52.23193, 6.05276 52.23174, 6.05134 52.23149, 6.04996 52.23122, 6.04858 52.23089, 6.04725 52.23053, 6.04593 52.23012, 6.04467 52.22967, 6.04218 52.22873, 6.01984 52.22015, 6.01858 52.21969, 6.0173 52.21925, 6.00449 52.21521)","[1.0, 0.9411764705882353, 0.0]"
29,205,APDO,APD,63525.0,"LINESTRING (6.00449 52.21521, 5.98734 52.20984, 5.98599 52.2095, 5.98534 52.20936, 5.98459 52.20923, 5.98315 52.20906, 5.98169 52.20897, 5.98081 52.20896, 5.97924 52.20895, 5.97666 52.209, 5.97028 52.20928)","[1.0, 0.9411764705882353, 0.0]"
